name,brand,price
Apple ,IPhone 6 4.7 Inch 1GB+16GB ROM Fingerprint 8MP+1.2MP(Refurbished)-Grey,"₦ 44,450 "
Apple ,IPhone 5SE-16G+1G - 4.0 Inch Screen-12MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Rose Gold,"₦ 56,000 "
Apple ,Iphone 6S 32GB 4.7 Inch IOS Smartphone (Refurbished) - Silvery,"₦ 73,800 "
Apple ,IPhone 6S 16GB Pink 4G LTE 3D Touch Fingerprint Unlock  4.7-inch Screen (Gift：accessories) Smart Phone,"₦ 78,000 "
Apple ,IPhone 5 - 16GB ROM +1GB RAM -8 MP- 4 Inch - Apple Smartphones,"₦ 19,400 "
Apple ,IPhone 6 Plus 64GB Gold 4G LTE Fingerprint Unlock  5.5-inch Screen (Gift：accessories),"₦ 94,500 "
Apple ,IPhone 6S Plus Mobile Phone -16GB - 5.5 Inch IOS 9.0 - Apple Smartphone - Silver,"₦ 104,900 "
Apple ,"Iphone 6S 128GB 4.7"" Inch IOS Smartphone (Refurbished) - Black","₦ 106,990 "
Apple ,Iphone 6S Plus 128GB 5.5 Inch IOS Smartphone (Refurbished) - Silvery,"₦ 109,970 "
Apple ,IPhone 6sP - 5.5 Inch 4G LET Smartphone 2GB+16GB 12MP Finger Sensor HD-Rose Gold,"₦ 139,000 "
Apple ,"IPhone 8 Plus (256GB ROM, 3GBRAM) 5.5 Inch HD IOS 11.0 12MP Smartphone - Gold","₦ 207,000 "
Apple ,IPhone 6 64GB (Refurbished) - Silver 4.7 Inch Sreen,"₦ 107,600 "
Apple ,IPhone 5 - 16GB ROM +1GB RAM -8 MP- 4 Inch -  Apple Smartphones,"₦ 22,800 "
Apple ,IPhone 5C 8GB Blue 4G LTE  4-inch Screen (Gift：accessories) Smart Phone,"₦ 25,100 "
Apple ,IPhone SE 16GB Grey 4G LTE Fingerprint Unlock  4-inch Screen (Gift：accessories),"₦ 52,000 "
Apple ,IPhone 6S 64GB Gold 4G LTE 3D Touch Fingerprint Unlock  4.7-inch Screen (Gift：accessories) Smart Phone,"₦ 83,500 "
Apple ,IPhone 7 Mobile Phone - 128GB - 3D Touch IPS Technology - 4.7 Inch IOS 10 - Smartphone - Rose Gold,"₦ 118,000 "
Apple ,IPhone 5C 32GB Green 4G LTE  4-inch Screen (Gift：accessories) Smart Phone,"₦ 29,000 "
Apple ,IPhone SE 16GB Gold 4G LTE Fingerprint Unlock  4-inch Screen (Gift：accessories),"₦ 52,000 "
Apple ,"IPhone 6 128GB 4.7"" Inch IOS Smartphone (Refurbished) - Black","₦ 62,220 "
Apple ,IPhone 6S 16GB Gold 4G LTE 3D Touch Fingerprint Unlock  4.7-inch Screen (Gift：accessories) Smart Phone,"₦ 78,000 "
Apple ,IPhone 6s - 4.7 Inch 4G LET Smartphone 2GB+64GB 12MP Finger Sensor HD- Silver,"₦ 90,500 "
Apple ,IPhone 6S Plus Mobile Phone -16GB - 5.5 Inch IOS 9.0 - Apple Smartphone - Rose Gold,"₦ 104,900 "
Apple ,Refurbished IPhone 6s Plus A1687 / A1634 16GB ROM 2GB RAM - GOLDEN,"₦ 110,538 "
Apple ,IPhone 7 256GB 4.7 Inch Quad Core IOS 10 12MP Camera Smartphone(Red),"₦ 114,650 "
Apple ,IPhone 5S 16GB Grey 4G LTE Without Fingerprint (Refurbishment) 4-inch Screen (Gift：accessories),"₦ 25,500 "
Apple ,Refurbished IPhone 5s With Finger Sensor 1GB RAM 16GB ROM-SILVER,"₦ 76,549 "
Apple ,IPhone 6 - 128GB - 4.7 Inch IOS 8.0 - Dual Core 1.4GHz - 8.0 MP Smartphone - Grey,"₦ 77,000 "
Apple ,Refurb IPhone 6s A1688 / A1633 (2GB RAM + 16GB ROM) No Finger Sensor - Gold,"₦ 81,835 "
Apple ,IPhone 7 Mobile Phone - 32GB - 3D Touch IPS Technology - 4.7 Inch IOS 10 - Apple Smartphone - Gold,"₦ 109,300 "
Apple ,IPhone 7-4.7 Inch Smartphone  2GB+32GB 12MP Finger Sensor 4G LTE (gift) HD-Jet Black,"₦ 127,900 "
Apple ,IPhone 7 Plus 32GB 5.5 Inch IOS 10 12MP Camera Smartphone(Silver),"₦ 139,900 "
Apple ,"Apple IPhone 8 Mobile Phone (256GB ROM, 2GB RAM) 4.7Inch HD IOS 11.0 12MP Smartphone - Silver","₦ 155,690 "
Apple ,Apple IPhone 7 Plus - 5.5'' - 256GB ROM + 3GB RAM - Refurbished Smartphone - Gold,"₦ 157,270 "
Apple ,IPhone 7 Mobile Phone - 256GB - 3D Touch IPS Technology - 4.7 Inch IOS 10 - Smartphone - Red,"₦ 126,800 "
Apple ,"IPhone 8 Plus (64GB ROM, 3GB RAM) 5.5 Inch HD IOS 11.0 12MP Smartphone - Silver","₦ 198,500 "
Apple ,Refurbished IPhone 5s A1533 / A1453 With Finger Sensor 1GB RAM 16GB ROM - GOLDEN,"₦ 54,895 "
Apple ,Apple Brand IPhone 6S 128GB 4.7 Inch IOS 9.0 Apple A9+M9 Dual Core 64bit Up To 1.8GHz Smartphone(Rose Gold),"₦ 84,640 "
Apple ,IPhone 6s - 4.7 Inch 4G LET Smartphone 2GB+128GB 12MP Finger Sensor HD- Gold,"₦ 129,700 "
Apple ,Iphone 7 Plus 256GB 5.5 Inch IOS Smartphone (Refurbished) - Red,"₦ 188,800 "
Apple ,IPhone 5S-32G+1G - 4.0 Inch Screen-8MP Pixel(Refurbished)4G LTE ( Gift ) Smart Phone-Pink,"₦ 48,690 "
Apple ,"IPhone 6 64GB 4.7"" Inch IOS Smartphone (Refurbished) - Silvery","₦ 59,300 "
Apple ,IPhone 5SE-32G+1G - 4.0 Inch Screen-12MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Grey,"₦ 74,890 "
Apple ,Iphone 6S Plus 16GB 5.5 Inch IOS Smartphone (Refurbished) - Silvery,"₦ 78,810 "
Apple ,"Iphone 6S Plus 16GB 5.5"" Inch IOS Smartphone (Refurbished) - Gold","₦ 78,810 "
Apple ,IPhone 6 Plus - 128GB - 5.5 Inch IOS 8.0 - With Finger Sensor 4G LTE - Apple Smartphone Gold,"₦ 100,500 "
Apple ,IPhone 7 Mobile Phone - 256GB - 3D Touch IPS Technology - 4.7 Inch IOS 10 - Smartphone - Silver,"₦ 126,800 "
Apple ,IPhone 6sP - 5.5 Inch 4G LET Smartphone 2GB+128GB 12MP Finger Sensor HD- Gold,"₦ 169,100 "
Apple ,IPhone 5 16GB  4.0 Inch Screen,"₦ 19,400 "
Apple ,IPhone 6S Mobile Phone - 16GB - 4.7 Inch IOS 9.0 - 8MP - Smartphone - Silver,"₦ 80,400 "
Apple ,IPhone 7 Plus Mobile Phone - 256GB - 3D Touch Technology - 5.5 Inch IOS 10 - Smartphone - Rose Gold,"₦ 173,900 "
Apple ,IPhone 5 - 16G+1G - 4.0 Inch Screen - 8MP Pixel  Smart Phone,"₦ 19,400 "
Apple ,IPhone 6S 64GB Pink 4G LTE 3D Touch Fingerprint Unlock  4.7-inch Screen (Gift：accessories) Smart Phone,"₦ 83,500 "
Apple ,IPhone 6S Plus Mobile Phone -16GB - 5.5 Inch IOS 9.0 - Apple Smartphone - Grey,"₦ 104,900 "
Apple ,Refurbished IPhone 6s A1688 / A1633 16GB ROM With Finger Sensor-ROSE GOLD,"₦ 83,030 "
Apple ,IPhone 6s - 4.7 Inch 4G LET Smartphone 2GB+16GB 12MP Finger Sensor HD- Silver,"₦ 89,990 "
Apple ,"IPhone 6Plus 5.5-Inch Fingerprint Sensor HD (1GB, 16GB ROM)IOS 1.2 8MP+7MP Smartphone–Silver","₦ 98,590 "
Apple ,IPhone 6 Plus - 128GB - 5.5 Inch IOS 8.0 - With Finger Sensor 4G LTE - Apple Smartphone - Grey,"₦ 100,500 "
Apple ,IPhone 6S Plus Mobile Phone - 64GB - 5.5 Inch IOS 9.0 - 12MP - Smartphone - Grey,"₦ 113,600 "
Apple ,IPhone 6s - 4.7 Inch 4G LET Smartphone 2GB+64GB 12MP Finger Sensor HD- Gold,"₦ 119,700 "
Apple ,IPhone 7 Mobile Phone - 256GB - 3D Touch IPS Technology - 4.7 Inch IOS 10 - Smartphone - Jet Black,"₦ 126,800 "
Apple ,IPhone 8 Plus 256GB 5.5 Inch IOS Smartphone (Refurbished) - Gold,"₦ 213,000 "
Apple ,IPhone 4s Black 32gb Smart Phone Mobile Phone 3.5-inch Screen (Gift：accessories),"₦ 17,000 "
Apple ,Iphone 7 Plus 32GB 5.5 Inch IOS Smartphone (Refurbished) - Pink,"₦ 116,990 "
Apple ,IPhone 6sP - 5.5 Inch 4G LET Smartphone 2GB+64GB 12MP Finger Sensor HD- Gold,"₦ 159,000 "
Apple ,IPhone 5C 16GB Green 4G -  4-inch Screen (Gift：accessories) Smart Phone(Refurbished),"₦ 26,000 "
Apple ,"IPhone 6Plus 5.5-Inch  Fingerprint Sensor HD (1GB, 128GB ROM) IOS 1.2 8MP+7MP Smartphone–Gold","₦ 135,990 "
Apple ,"IPhone 6S 16GB 4.7"" Inch IOS Smartphone (Refurbished) - Black","₦ 52,990 "
Apple ,IPhone 6 Plus 16GB Grey 4G - Fingerprint Unlock  5.5-inch Screen (Gift：accessories)(Refurbished),"₦ 74,500 "
Apple ,IPhone 5SE-64G+1G - 4.0 Inch Screen-12MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Grey,"₦ 78,890 "
Apple ,Apple Brand IPhone 6 Plus 128GB 5.5 Inch IOS 8.0 Apple A8+M8 Dual Core Up To 1.4GHz Smartphone(Grey),"₦ 90,960 "
Apple ,IPhone 6 Plus 64GB 5.5 Inch 8MP IOS 8.0 Camera 4GSmartphone(Grey),"₦ 100,000 "
Apple ,IPhone 7-4.7 Inch 4G LET Smartphone 2GB+128GB 12MP Finger Sensor HD-Rose Gold,"₦ 106,900 "
Apple ,"IPhone 6 4.7-Inch  Fingerprint Sensor HD (1GB, 128GB ROM) IOS 1.2 8MP+7MP Smartphone–Gold","₦ 123,900 "
Apple ,IPhone 4s Phone 3.5'' 16GB 8MP IOS Smart Phone Facebook,"₦ 15,300 "
Apple ,IPhone 5C 8GB Blue 4G   4-inch Screen (Gift：accessories) Smart Phone(Refurbished）,"₦ 24,500 "
Apple ,IPhone 5C 8GB Pink 4G LTE  4-inch Screen (Gift：accessories) Smart Phone,"₦ 25,100 "
Apple ,IPhone 5S-32G+1G - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Silver,"₦ 48,690 "
Apple ,Refurbished IPhone 5s A1533 / A1453 No Finger Sensor 32GB - Gold,"₦ 63,329 "
Apple ,IPhone 6 64GB (Refurbished) - Black 4.7 Inch Sreen,"₦ 107,600 "
Apple ,IPhone 7 32GB Smartphone - Silver (+ 1 Year Warranty),"₦ 500,000 "
Apple ,IPhone 5C- IOS 16GB 4.0 Inch 4G LTE Siri 8MP Smartphone,"₦ 26,888 "
Apple ,Refurbished IPhone SE A1662 / A1723 With Finger Sensor 16GB ROM - ROSE GOLD,"₦ 91,681 "
Apple ,IPhone 7-4.7 Inch Smartphone 2GB+32GB 12MP Finger Sensor 4G LTE (gift) HD-Silver,"₦ 115,110 "
Apple ,IPhone 7 Plus Mobile Phone - 32GB - 3D Touch Technology - 5.5 Inch IOS 10 - Smartphone - Gold,"₦ 154,600 "
Apple ,NEW Apple Iphone 5 1G RAM 16GB ROM IOS 3G 4.0 Inch 8MP ICloud WIFI GPS Phone,"₦ 20,400 "
Apple ,IPhone 5SE-32G+1G - 4.0 Inch Screen-12MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Silver,"₦ 70,900 "
Apple ,"Apple IPhone 8 Mobile Phone (256GB ROM, 2GB RAM) 4.7Inch HD IOS 11.0 12MP Smartphone - Grey","₦ 155,690 "
Apple ,IPhone 8 Plus 256GB 5.5 Inch IOS Smartphone (Refurbished) - Black,"₦ 213,000 "
Apple ,Refurbished IPhone 5s A1533 / A1453 No Finger Sensor 32GB - SILVER,"₦ 49,530 "
Apple ,Refurbished IPhone 5s A1533 / A1453 With Finger Sensor 1GB RAM 16GB ROM-GOLDEN,"₦ 50,490 "
Apple ,IPhone 5SE-16G+1G - 4.0 Inch Screen-12MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone- Gold,"₦ 59,990 "
Apple ,IPhone 6 Plus Mobile Phone - 16GB - 5.5 Inch IOS 8.0 - Apple Smartphone - Grey,"₦ 84,800 "
Apple ,IPhone 6 128GB Mobile Phone - 4.7 Inch IOS 8.0 - Apple Smartphone - Gold,"₦ 95,000 "
Apple ,IPhone 6S Plus Mobile Phone -16GB - 5.5 Inch IOS 9.0 - Apple Smartphone - Grey,"₦ 104,900 "
Apple ,Iphone 6S Plus 64GB 5.5 Inch IOS Smartphone (Refurbished) - Black,"₦ 108,800 "
Apple ,IPhone 6s - 4.7 Inch 4G LET Smartphone 2GB+32GB 12MP Finger Sensor HD- Rose Gold,"₦ 109,000 "
Apple ,IPhone 7-4.7 Inch 4G LET Smartphone 2GB+32GB 12MP Finger Sensor HD-Rose Gold,"₦ 115,110 "
Apple ,IPhone 6s - 4.7 Inch 4G LET Smartphone 2GB+128GB 12MP Finger Sensor HD- Grey,"₦ 129,700 "
Apple ,"IPhone 8 Plus (64GB ROM, 3GB RAM) 5.5 Inch HD IOS 11.0 12MP Smartphone - Gray","₦ 171,480 "
Apple ,IPhone 4s Black 8GB Smart Phone Mobile Phone 3.5-inch Screen (Gift：accessories),"₦ 12,500 "
Apple ,IPhone 5SE-16G+1G - 4.0 Inch Screen-12MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Rose Gold,"₦ 59,990 "
Apple ,Refurbished IPhone SE A1662 / A1723 16GB ROM No Finger Sensor  - ROSE GOLD,"₦ 62,558 "
Apple ,IPhone 6S 16GB Grey 4G LTE 3D Touch Fingerprint Unlock  4.7-inch Screen (Gift：accessories) Smart Phone,"₦ 78,000 "
Apple ,IPhone 6s - 4.7 Inch 4G LET Smartphone 2GB+128GB 12MP Finger Sensor HD- Gold,"₦ 129,700 "
Apple ,IPhone 7-4.7 Inch Smartphone  2GB+128GB 12MP Finger Sensor 4G LTE (gift) HD-Jet Black,"₦ 152,900 "
Apple ,IPhone 7 Plus Mobile Phone - 128GB - 3D Touch Technology - 5.5 Inch IOS 10 - Smartphone - Jet Black,"₦ 166,000 "
Apple ,IPhone 7 Plus Mobile Phone - 256GB - 3D Touch Technology - 5.5 Inch IOS 10 - Smartphone - Gold,"₦ 173,900 "
Apple ,IPhone 7 256GB 4.7 Inch Quad Core IOS 10 12MP Camera Smartphone(Jet Black),"₦ 178,000 "
Apple ,IPhone 7Plus-5.5 Inch 4G LET Smartphone 2GB+32GB 12MP Finger Sensor HD-Rose Gold,"₦ 197,990 "
Apple ,IPhone 5C 8GB Green 4G -  4-inch Screen (Gift：accessories) Smart Phone(Refurbished),"₦ 24,500 "
Apple ,IPhone 5SE-16G+1G - 4.0 Inch Screen-12MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Rose Gold,"₦ 59,990 "
Apple ,"IPhone SE 16GB 4.0"" - Golden With Fingerprint(Refurbished)","₦ 78,189 "
Apple ,"IPhone 8 Mobile Phone (256GB ROM, 2GB RAM) 4.7Inch HD IOS 11.0 12MP Smartphone - Silver","₦ 180,900 "
Apple ,Iphone 6s Plus 16gb - Gold,"₦ 200,000 "
Apple ,IPhone 8 Plus 256GB 5.5 Inch IOS Smartphone (Refurbished) - Grey,"₦ 213,000 "
Apple ,"IPhone 6 128GB 4.7"" Inch IOS Smartphone (Refurbished) - Gold","₦ 62,220 "
Apple ,Apple IPhone 7 Plus - 5.5'' - 256GB ROM + 3GB RAM - Refurbished Smartphone - Silver,"₦ 157,270 "
Apple ,IPhone 5S 32GB Silver 4G LTE Without Fingerprint (Refurbishment) 4-inch Screen (Gift：accessories),"₦ 28,999 "
Apple ,IPhone 7 32G 4.7 Inch IOS Smartphone (Refurbished) - Silvery,"₦ 78,810 "
Apple ,Apple IPhone 6S Plus Mobile Phone 16GB 5.5 Inch IOS 9.0 Smartphone(Grey),"₦ 94,900 "
Apple ,IPhone 5C 16GB White 4G -  4-inch Screen (Gift：accessories) Smart Phone(Refurbished),"₦ 26,500 "
Apple ,IPhone 7 Plus 32GB (Refurbished) - Golden 5.5 Inch Sreen,"₦ 202,944 "
Apple ,"IPhone 8 Plus 5.5-Inch HD (3GB,256GB ROM) IOS 11, 12MP + 7MP 4G Smartphone 5.5 Inch HD IOS 11.0 12MP 4G Smartphone(Gold)","₦ 224,500 "
Apple ,IPhone 8 Plus 64GB 5.5 Inch HD IOS 11.0 12MP 4G Smartphone(Silver),"₦ 268,000 "
Apple ,IPhone 6 Plus Mobile Phone - 16GB - 5.5 Inch IOS 8.0 - Apple Smartphone - Silver,"₦ 84,800 "
Apple ,IPhone 7-4.7 Inch Smartphone 2GB+32GB 12MP Finger Sensor 4G LTE (gift) HD-Silver,"₦ 92,500 "
Apple ,IPhone 7 Plus Mobile Phone - 128GB - 3D Touch Technology - 5.5 Inch IOS 10 - A10+M10 Quad Core - Smartphone - Red,"₦ 166,000 "
Apple ,IPhone 7 Plus 256GB 5.5 Inch IOS Smartphone (Refurbished) - Black,"₦ 188,800 "
Apple ,IPhone 5S-32G+1G - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Gold,"₦ 48,690 "
Apple ,IPhone 6 4.7 Inch 1GB + 64GB 8MP + 1.2MP No Finger Sensor 4G LTE Smartphone (Gift) – Gold,"₦ 49,800 "
Apple ,OR 4.7-Inch Dual Core Smartphone 8MP Camera Fingerprint Unlock Phone For IPhone 6-gold-EU Plug,"₦ 85,990 "
Apple ,"IPhone 6s, 4.7 Inch, (2GB RAM +16GB ROM), With Finger Sensor - Gold","₦ 90,263 "
Apple ,IPhone 7 Plus Mobile Phone - 128GB - 3D Touch Technology - 5.5 Inch IOS 10 - Smartphone - Gold,"₦ 166,000 "
Apple ,IPhone SE 64GB Silver 4G - Fingerprint Unlock  4-inch Screen (Gift：accessories)(Refurbished),"₦ 55,500 "
Apple ,Apple IPhone 6 128GB Mobile Phone - 4.7 Inch IOS 8.0 - Apple Smartphone - Gold,"₦ 69,640 "
Apple ,IPhone 7 32GB Smartphone - Black (+ 1 Year Warranty),"₦ 540,000 "
Apple ,IPhone 5 16GB - Grey (Refurbished) 4.0 Inch Screen,"₦ 37,456 "
Apple ,OR 4.7-Inch Dual Core Smartphone 8MP Camera Fingerprint Unlock Phone For IPhone 6-gold-EU Plug,"₦ 99,180 "
Apple ,IPhone 7-4.7 Inch Smartphone 2GB+128GB 12MP Finger Sensor 4G LTE (gift) HD-Silver,"₦ 106,900 "
Apple ,IPhone 6sP - 5.5 Inch 4G LET Smartphone 2GB+16GB 12MP Finger Sensor HD-Rose Gold,"₦ 139,000 "
Apple ,IPhone 7 256G 4.7 Inch IOS Smartphone (Refurbished) - Black,"₦ 139,500 "
Apple ,Iphone 6S Plus 128GB 5.5 Inch IOS Smartphone (Refurbished) - Pink,"₦ 109,970 "
Apple ,IPhone 6sP - 5.5 Inch 4G LET Smartphone 2GB+32GB 12MP Finger Sensor HD- Silver,"₦ 149,000 "
Apple ,"Iphone 6S Plus 16GB 5.5"" Inch IOS Smartphone (Refurbished) - Pink","₦ 78,810 "
Apple ,IPhone 6S Mobile Phone - 128GB - 4.7 Inch IOS 9.0 - 8MP - Apple Smartphone - Grey,"₦ 93,500 "
Apple ,IPhone 7 128GB 4.7 Inch Quad Core IOS 10 12MP Camera Smartphone (Black),"₦ 106,750 "
Apple ,OR 4.7-Inch Smartphone 5MP Front 12MP Rear Camera Fingerprint Phone For IPhone 6S-gray-EU Plug,"₦ 130,500 "
Apple ,IPhone 5C 8GB Yellow 4G -  4-inch Screen (Gift：accessories) Smart Phone(Refurbished）,"₦ 24,500 "
Apple ,IPhone 5C 16GB Blue 4G LTE  4-inch Screen (Gift：accessories) Smart Phone,"₦ 26,900 "
Apple ,IPhone 5C-8G ROM+1G RAM - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Blue,"₦ 55,530 "
Apple ,IPhone 7-4.7 Inch Smartphone 2GB+128GB 12MP Finger Sensor 4G LTE (gift) HD-Silver,"₦ 152,900 "
Apple ,IPhone 5C-8G ROM+1G RAM - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-pink,"₦ 55,530 "
Apple ,IPhone 6 Mobile Phone 16GB 4.7 Inch IOS 8.0 Apple A8+M8 Dual Core Up To 1.4GHz Smartphone - Grey,"₦ 64,900 "
Apple ,"IPhone 8 256GB 4.7"" Screen Inch IOS Smartphone  (Refurbished) - Gold","₦ 164,800 "
Apple ,"IPhone 8 Mobile Phone (256GB ROM, 2GB RAM) 4.7Inch HD IOS 11.0 12MP Smartphone - Gold","₦ 180,900 "
Apple ,Refurbished Apple IPhone 6S 64GB 12MP+5MP With FaceTime - ROSEGOLD,"₦ 220,000 "
Apple ,IPhone 4S - Black - 16GB - 512MB RAM - 3.5 Inch IOS,"₦ 15,300 "
Apple ,IPhone 5 - 16GB ROM +1GB RAM -8 MP- 4 Inch - Apple Smartphones,"₦ 20,400 "
Apple ,Iphone 6S 32GB 4.7 Inch IOS Smartphone (Refurbished) - Gold,"₦ 73,800 "
Apple ,IPhone 6S 64GB IOS 9.0 Dual Core 4.7 Inch 12.0MP Camera Smartphone(Rose Gold),"₦ 120,000 "
Apple ,IPhone SE Refurbished Smartphone 4inch 64GB - Gold,"₦ 45,715 "
Apple ,IPhone 6 Plus 16GB Gold 4G - Fingerprint Unlock  5.5-inch Screen (Gift：accessories)(Refurbished),"₦ 74,500 "
Apple ,IPhone 7-4.7 Inch 4G LET Smartphone 2GB+32GB 12MP Finger Sensor HD-Rose Gold,"₦ 92,500 "
Apple ,IPhone 7 Mobile Phone - 128GB - 3D Touch IPS Technology - 4.7 Inch IOS 10 - Smartphone - Jet Black,"₦ 118,000 "
Apple ,Refurbished Apple IPhone 6S 16GB 12MP+5MP With FaceTime - Black,"₦ 200,000 "
Apple ,IPhone 5C 32GB Blue 4G -  4-inch Screen (Gift：accessories) Smart Phone(Refurbished),"₦ 28,500 "
Apple ,Refurbished IPhone 6s Plus 16GB ROM No Finger Sensor-ROSE GOLD,"₦ 100,130 "
Apple ,"IPhone 6 Plus - 5.5"" 4G Smartphone - Refurbished Smartphone - IOS 8 - 1GB/16GB - 8MP - Finger Sensor EU - Golden","₦ 116,700 "
Apple ,IPhone 7 -4.7 Inch Smartphone  2GB+32GB 12MP Finger Sensor 4G LTE (gift) HD-Matte Black,"₦ 152,900 "
Apple ,IPhone 6sP - 5.5 Inch 4G LET Smartphone 2GB+128GB 12MP Finger Sensor HD-Rose Gold,"₦ 169,000 "
Apple ,Refurbished IPhone 7 128GB Smartphone - Sliver,"₦ 500,000 "
Apple , IPhone 4s White 16gb Smart Phone Mobile Phone 3.5-inch Screen,"₦ 15,300 "
Apple ,IPhone 6 32GB 4.7 Inch IOS Smartphone  (Refurbished) - Silvery,"₦ 49,990 "
Apple ,IPhone SE 16GB Grey 4G - Fingerprint Unlock  4-inch Screen (Gift：accessories)(Refurbished),"₦ 51,000 "
Apple ,"Iphone 6S 16GB 4.7"" Inch IOS Smartphone (Refurbished) - Gold","₦ 52,990 "
Apple ,IPhone 6S 64GB Silver 4G LTE 3D Touch Fingerprint Unlock  4.7-inch Screen (Gift：accessories) Smart Phone,"₦ 83,500 "
Apple ,4.7-Inch Smartphone 5MP Front 12MP Rear Camera Fingerprint Phone For IPhone 6S Gold,"₦ 134,130 "
Apple ,IPhone 6sP - 5.5 Inch 4G LET Smartphone 2GB+16GB 12MP Finger Sensor HD-Grey,"₦ 139,000 "
Apple ,IPhone 7 Plus Mobile Phone - 256GB - 3D Touch Technology - 5.5 Inch IOS 10 - Smartphone - Silver,"₦ 173,900 "
